image_path,identity
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_blurred.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_foggy.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_lowlight.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_noisy.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_rainy.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_resized.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Clemens\distortion\Roger_Clemens_0002_sunny.jpg,Roger_Clemens
data/raw/Task_B/train\Roger_Cook\Roger_Cook_0001.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_blurred.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_foggy.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_lowlight.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_noisy.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_rainy.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_resized.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Cook\distortion\Roger_Cook_0001_sunny.jpg,Roger_Cook
data/raw/Task_B/train\Roger_Mahony\Roger_Mahony_0001.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_blurred.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_foggy.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_lowlight.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_noisy.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_rainy.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_resized.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Mahony\distortion\Roger_Mahony_0001_sunny.jpg,Roger_Mahony
data/raw/Task_B/train\Roger_Staubach\Roger_Staubach_0001.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_blurred.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_foggy.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_lowlight.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_noisy.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_rainy.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_resized.jpg,Roger_Staubach
data/raw/Task_B/train\Roger_Staubach\distortion\Roger_Staubach_0001_sunny.jpg,Roger_Staubach
data/raw/Task_B/train\Rohinton_Mistry\Rohinton_Mistry_0001.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_blurred.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_foggy.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_lowlight.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_noisy.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_rainy.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_resized.jpg,Rohinton_Mistry
data/raw/Task_B/train\Rohinton_Mistry\distortion\Rohinton_Mistry_0001_sunny.jpg,Rohinton_Mistry
data/raw/Task_B/train\Roman_Tam\Roman_Tam_0001.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_blurred.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_foggy.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_lowlight.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_noisy.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_rainy.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_resized.jpg,Roman_Tam
data/raw/Task_B/train\Roman_Tam\distortion\Roman_Tam_0001_sunny.jpg,Roman_Tam
data/raw/Task_B/train\Ronde_Barber\Ronde_Barber_0001.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_blurred.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_foggy.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_lowlight.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_noisy.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_rainy.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_resized.jpg,Ronde_Barber
data/raw/Task_B/train\Ronde_Barber\distortion\Ronde_Barber_0001_sunny.jpg,Ronde_Barber
data/raw/Task_B/train\Rosario_Dawson\Rosario_Dawson_0001.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_blurred.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_foggy.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_lowlight.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_noisy.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_rainy.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_resized.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosario_Dawson\distortion\Rosario_Dawson_0001_sunny.jpg,Rosario_Dawson
data/raw/Task_B/train\Rosemarie_Stack\Rosemarie_Stack_0001.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\Rosemarie_Stack_0002.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_blurred.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_foggy.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_lowlight.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_noisy.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_rainy.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_resized.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0001_sunny.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_blurred.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_foggy.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_lowlight.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_noisy.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_rainy.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_resized.jpg,Rosemarie_Stack
data/raw/Task_B/train\Rosemarie_Stack\distortion\Rosemarie_Stack_0002_sunny.jpg,Rosemarie_Stack
data/raw/Task_B/train\Ruben_Studdard\Ruben_Studdard_0001.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\Ruben_Studdard_0002.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_blurred.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_foggy.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_lowlight.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_noisy.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_rainy.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_resized.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0001_sunny.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_blurred.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_foggy.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_lowlight.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_noisy.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_rainy.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_resized.jpg,Ruben_Studdard
data/raw/Task_B/train\Ruben_Studdard\distortion\Ruben_Studdard_0002_sunny.jpg,Ruben_Studdard
data/raw/Task_B/train\Russell_Crowe\Russell_Crowe_0001.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\Russell_Crowe_0002.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_blurred.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_foggy.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_lowlight.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_noisy.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_rainy.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_resized.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0001_sunny.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_blurred.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_foggy.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_lowlight.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_noisy.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_rainy.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_resized.jpg,Russell_Crowe
data/raw/Task_B/train\Russell_Crowe\distortion\Russell_Crowe_0002_sunny.jpg,Russell_Crowe
data/raw/Task_B/train\Ryan_Goodman\Ryan_Goodman_0001.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_blurred.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_foggy.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_lowlight.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_noisy.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_rainy.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_resized.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Goodman\distortion\Ryan_Goodman_0001_sunny.jpg,Ryan_Goodman
data/raw/Task_B/train\Ryan_Nyquist\Ryan_Nyquist_0001.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_blurred.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_foggy.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_lowlight.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_noisy.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_rainy.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_resized.jpg,Ryan_Nyquist
data/raw/Task_B/train\Ryan_Nyquist\distortion\Ryan_Nyquist_0001_sunny.jpg,Ryan_Nyquist
data/raw/Task_B/train\Sally_Clark\Sally_Clark_0001.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_blurred.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_foggy.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_lowlight.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_noisy.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_rainy.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_resized.jpg,Sally_Clark
data/raw/Task_B/train\Sally_Clark\distortion\Sally_Clark_0001_sunny.jpg,Sally_Clark
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0001.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0002.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0003.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0004.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0005.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0006.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0007.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0008.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0009.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0010.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0011.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0012.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\Salma_Hayek_0013.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0001_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0002_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0003_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0004_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0005_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0006_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0007_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0008_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0009_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0010_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0011_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0012_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_blurred.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_foggy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_lowlight.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_noisy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_rainy.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_resized.jpg,Salma_Hayek
data/raw/Task_B/train\Salma_Hayek\distortion\Salma_Hayek_0013_sunny.jpg,Salma_Hayek
data/raw/Task_B/train\Samantha_Daniels\Samantha_Daniels_0001.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_blurred.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_foggy.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_lowlight.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_noisy.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_rainy.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_resized.jpg,Samantha_Daniels
data/raw/Task_B/train\Samantha_Daniels\distortion\Samantha_Daniels_0001_sunny.jpg,Samantha_Daniels
data/raw/Task_B/train\Samuel_Waksal\Samuel_Waksal_0001.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\Samuel_Waksal_0002.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\Samuel_Waksal_0003.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\Samuel_Waksal_0004.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_blurred.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_foggy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_lowlight.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_noisy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_rainy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_resized.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0001_sunny.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_blurred.jpg,Samuel_Waksal
